question_id,certificate,wing,subject_code,subject_name,module_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,source,active
Q-INF_WPN-0423,ABC,ARMY,INF_WPN,Infantry Weapons & Equipment,17,7.62mm LMG rounds per magazine = ___.,15,20,30,40,C,30 rounds.,1,QB13,TRUE
Q-MIL_HIST-0424,ABC,ARMY,MIL_HIST,Military History,18,First Kashmir War in ___.,1934,1947,1965,1971,B,1947.,1,OMR_2024,TRUE
Q-MIL_HIST-0425,ABC,ARMY,MIL_HIST,Military History,18,Pakistan Op in 1965 for J&K insurgency = Op ___.,Pawan Putra,Safed Sagar,Gibralter,Sher-e-Kashmir,C,Op Gibraltar.,1,OMR_2024,TRUE
Q-MIL_HIST-0426,ABC,ARMY,MIL_HIST,Military History,18,New country born after 1971 War = ___.,Nepal,Pakistan,Bangladesh,Bhutan,C,Bangladesh.,2,OMR_2024,TRUE
Q-MIL_HIST-0427,ABC,ARMY,MIL_HIST,Military History,18,Local fighters alongside Indian Army in 1971 = ___.,Bangla Bandhu,Bengal Tigers,Bengal Liberation Tigers,Mukti Bahini,D,Mukti Bahini.,1,OMR_2024,TRUE
Q-MIL_HIST-0428,ABC,ARMY,MIL_HIST,Military History,18,Maharaja of Kashmir in 1947 = ___.,Gulab Singh,Ranjit Singh,Kewal Singh,Hari Singh,D,Hari Singh.,1,OMR_2024,TRUE
Q-MIL_HIST-0429,ABC,ARMY,MIL_HIST,Military History,18,Kargil War in ___.,1971,1984,1988,1999,D,1999.,2,OMR_2024,TRUE
Q-MIL_HIST-0430,ABC,ARMY,MIL_HIST,Military History,18,Pakistani soldiers surrendered at Dhaka = more than ___.,25000,50000,90000,100000,C,"~93,000.",3,OMR_2024,TRUE
Q-MIL_HIST-0431,ABC,ARMY,MIL_HIST,Military History,18,Tashkent Declaration after ___ War.,1962,1999,1965,1971,C,1965 War.,1,OMR_2024,TRUE
Q-MIL_HIST-0432,ABC,ARMY,MIL_HIST,Military History,18,Siachen codenamed Op ___.,Rakshak,Meghdoot,White Cloud,Safed Sagar,B,Meghdoot.,2,OMR_2024,TRUE
Q-MIL_HIST-0433,ABC,ARMY,MIL_HIST,Military History,18,Battle of Tololing in ___.,1971 War,Kargil War,1965 War,1962 War,B,Kargil War.,1,OMR_2024,TRUE
Q-MIL_HIST-0434,ABC,ARMY,MIL_HIST,Military History,18,India's first COAS = ___.,VK Raina,SFJ Manekshaw,SJ Rodrigues,KM Cariappa,D,Gen KM Cariappa.,1,OMR_2024,TRUE
Q-MIL_HIST-0435,ABC,ARMY,MIL_HIST,Military History,18,PM of Pakistan during Kargil = ___.,Asif Zardari,Parvez Musharaff,Nawaz Sharif,Liyakat Ali Khan,C,Nawaz Sharif.,2,OMR_2024,TRUE
Q-MIL_HIST-0436,ABC,ARMY,MIL_HIST,Military History,18,Pokhran nuclear tests in ___.,1976,1974,1992,1998,D,Pokhran II = 1998.,1,OMR_2024,TRUE
Q-MIL_HIST-0437,ABC,ARMY,MIL_HIST,Military History,18,Maharana Pratap fought Akbar at ___.,Dobhigati,Mewar,Haldighati,Jaipur,C,Haldighati 1576.,3,OMR_2024,TRUE
Q-MIL_HIST-0438,ABC,ARMY,MIL_HIST,Military History,18,1971 War Indian PM = ___.,Lal Bahadur Shastri,HD Deve Gowda,Indira Gandhi,Rajeev Gandhi,C,Indira Gandhi.,2,OMR_2024,TRUE
Q-MIL_HIST-0439,ABC,ARMY,MIL_HIST,Military History,18,Pakistani officer who signed surrender in Dhaka = ___.,Lt Gen Zulfikar Khan,Lt Gen AAK Niazi,Lt Gen Shehnaz Khan,Lt Gen Yahya Khan,B,Lt Gen AAK Niazi.,1,QB13,TRUE
Q-MIL_HIST-0440,ABC,ARMY,MIL_HIST,Military History,18,Pakistan President during 1971 War = ___.,Mujib-ur-Rehman,Zulfikar Ali Bhutto,Benazir Bhutto,Yahya Khan,D,Yahya Khan.,1,QB13,TRUE
Q-MIL_HIST-0441,ABC,ARMY,MIL_HIST,Military History,18,Indian PM during 1965 War = ___.,Jagjivan Ram,Indira Gandhi,Lal Bahadur Shastri,Jawaharlal Nehru,C,Lal Bahadur Shastri.,2,QB13,TRUE
Q-MIL_HIST-0442,ABC,ARMY,MIL_HIST,Military History,18,Siachen War in ___.,1971,1984,1962,1999,B,1984.,1,QB13,TRUE
Q-MIL_HIST-0443,ABC,ARMY,MIL_HIST,Military History,18,PVC motif of Vajra inspired by sacrifice of rishi ___.,Parashuram,Valmiki,Dadhichi,Agasthya,C,Dadhichi.,1,QB13,TRUE
Q-COMM-0444,ABC,ARMY,COMM,Communication,19,GPS has ___ satellites orbiting in 12 hrs.,12,24,30,48,B,24 satellites.,1,OMR_2024,TRUE
Q-COMM-0445,ABC,ARMY,COMM,Communication,19,Two antennas tuned to same ___.,Amplitude,Bandwidth,Frequency,Spectrum,C,Frequency.,1,OMR_2024,TRUE
Q-COMM-0446,ABC,ARMY,COMM,Communication,19,CO code on Battalion Net = ___.,King,Lion,Tiger,Panther,C,Tiger.,2,OMR_2024,TRUE
Q-COMM-0447,ABC,ARMY,COMM,Communication,19,Wi-Fi = Wireless ___.,Fiction,Function,Fibre,Fidelity,D,Fidelity.,1,OMR_2024,TRUE
Q-COMM-0448,ABC,ARMY,COMM,Communication,19,Short Message in RT = ___ seconds or less.,15,30,10,60,B,30 seconds.,1,OMR_2024,TRUE
Q-COMM-0449,ABC,ARMY,COMM,Communication,19,Wilco = received understood will ___.,Reply,Wait,Comply,Cancel,C,Comply.,2,OMR_2024,TRUE
Q-COMM-0450,ABC,ARMY,COMM,Communication,19,Radio communication types = ___.,One,Three,Two,Four,C,Two (simplex/duplex).,3,OMR_2024,TRUE
Q-COMM-0451,ABC,ARMY,COMM,Communication,19,Walkie-talkie developed in ___.,Russo-German War,Falkland War,First World War,Second World War,D,WWII.,1,OMR_2024,TRUE
Q-COMM-0452,ABC,ARMY,COMM,Communication,19,RT = Radio ___.,Transmission,Artillery,Telephony,Rapid Talking,C,Telephony.,2,OMR_2024,TRUE
Q-COMM-0453,ABC,ARMY,COMM,Communication,19,4G 'G' stands for ___.,Global,Gradient,Generation,General,C,Generation.,1,OMR_2024,TRUE
Q-COMM-0454,ABC,ARMY,COMM,Communication,19,IMEI = unique ___ digit number per mobile.,12,18,21,15,D,15 digits.,1,OMR_2024,TRUE
Q-COMM-0455,ABC,ARMY,COMM,Communication,19,Cellular radio first introduced in ___.,1995,2003,1945,1980,D,1980.,2,OMR_2024,TRUE
Q-COMM-0456,ABC,ARMY,COMM,Communication,19,Communication begins with a ___.,Receiver,Message,Encoding,Sender,D,Sender.,1,OMR_2024,TRUE
Q-COMM-0457,ABC,ARMY,COMM,Communication,19,Fear is ___ barrier to communication.,Physical,Linguistic,Mechanical,Psychological,D,Psychological.,3,OMR_2024,TRUE
Q-COMM-0458,ABC,ARMY,COMM,Communication,19,Verbal communication example = ___.,Eyes,Posture,Voice,Body Parts,C,Voice.,2,OMR_2024,TRUE
Q-COMM-0459,ABC,ARMY,COMM,Communication,19,Two-way visual communication over distance = ___.,Wireless Fidelity,Teleconferencing,Video Conferencing,Television,C,Video Conferencing.,1,QB13,TRUE
Q-COMM-0460,ABC,ARMY,COMM,Communication,19,Encoding = sender chooses ___ to send message.,Words or non-verbal methods,Images,Signs,Symbols,A,Words or non-verbal methods.,1,QB13,TRUE
Q-COMM-0461,ABC,ARMY,COMM,Communication,19,Bandwidth = difference between ___ frequency limits.,Same,Upper and Lower,Input and Output,Signal,B,Upper and lower.,2,QB13,TRUE
Q-COMM-0462,ABC,ARMY,COMM,Communication,19,NOT a barrier to communication:,Mechanical,Physical,Physiological,Linguistic and Cultural,C,Physiological is not listed.,1,QB13,TRUE
Q-COMM-0463,ABC,ARMY,COMM,Communication,19,Formal communication type NOT observed in organizations:,Downward,Upward,Horizontal,Vertical,D,Vertical communication.,1,QB13,TRUE
Q-NAV_ORI-0464,ABC,NAVY,NAV_ORI,Naval Orientation,20,Western Naval Command at ___.,Kochi,Trivandrum,Mumbai,Mangalore,C,Mumbai.,1,OMR_2024,TRUE
Q-NAV_ORI-0465,ABC,NAVY,NAV_ORI,Naval Orientation,20,Training Command of Indian Navy = ___.,WNC,ENC,SNC,CINCAN,C,SNC.,1,OMR_2024,TRUE
Q-NAV_ORI-0466,ABC,NAVY,NAV_ORI,Naval Orientation,20,Unified command = ___.,WNC,ENC,SNC,CINCAN,D,CINCAN.,2,OMR_2024,TRUE
Q-NAV_ORI-0467,ABC,NAVY,NAV_ORI,Naval Orientation,20,Sunset = ___ of flags.,Hoisting,Colours,Lowering,Dressing ship,C,Lowering.,1,OMR_2024,TRUE
Q-NAV_ORI-0468,ABC,NAVY,NAV_ORI,Naval Orientation,20,Colours ceremony at ___ daily.,0600h,0700h,0800h,1800h,C,0800h.,1,OMR_2024,TRUE
Q-NAV_ORI-0469,ABC,NAVY,NAV_ORI,Naval Orientation,20,INS Arihant = indigenous ___ submarine.,Conventional,Diesel-electric,Nuclear,Research,C,Nuclear.,2,OMR_2024,TRUE
Q-NAV_ORI-0470,ABC,NAVY,NAV_ORI,Naval Orientation,20,Bangladesh liberated in ___ war.,1962,1947-48,1965,1971,D,1971.,3,OMR_2024,TRUE
Q-NAV_ORI-0471,ABC,NAVY,NAV_ORI,Naval Orientation,20,COM responsible for ___ of ship.,Operations,Navigation,Design construction maintenance,Weapons,C,"Design, construction and maintenance.",1,OMR_2024,TRUE
Q-NAV_ORI-0472,ABC,NAVY,NAV_ORI,Naval Orientation,20,Portuguese ship sunk during Goa liberation = ___.,Arleigh Burke,Albuquerque,Esmeralda,Zumwalt,B,Albuquerque.,2,OMR_2024,TRUE
Q-NAV_ORI-0473,ABC,NAVY,NAV_ORI,Naval Orientation,20,Petty Officer = ___ in IAF.,Warrant Officer,Corporal,Sergeant,Lance Corporal,C,Sergeant.,1,OMR_2024,TRUE
Q-NAV_ORI-0474,ABC,NAVY,NAV_ORI,Naval Orientation,20,INS Jalashwa = landing platform ___ class.,Destroyer,Dock,Submarine,Frigate,B,Landing platform dock.,1,OMR_2024,TRUE
Q-NAV_ORI-0475,ABC,NAVY,NAV_ORI,Naval Orientation,20,Commissioning Pendent hoisted on ___ mast.,Fore,Main,Mizzen,Any,B,Main mast.,2,OMR_2024,TRUE
Q-NAV_ORI-0476,ABC,NAVY,NAV_ORI,Naval Orientation,20,Lieutenant Commander equivalent to ___ in Army.,Major,Lieutenant Colonel,Colonel,Captain,A,Major.,1,OMR_2024,TRUE
Q-NAV_ORI-0477,ABC,NAVY,NAV_ORI,Naval Orientation,20,Fleet = group of various ___ organized to fight.,Aircraft,Ships and aircraft,Submarines,Destroyers,B,Ships and aircraft.,3,OMR_2024,TRUE
Q-NAV_ORI-0478,ABC,NAVY,NAV_ORI,Naval Orientation,20,MGO stands for Master General of ___.,Ordnance,Operations,Officers,Organisations,A,Ordnance.,2,OMR_2024,TRUE
Q-NAV_COMM-0479,ABC,NAVY,NAV_COMM,Naval Communication,21,F in phonetics = ___.,Frigate,Flag,File,Foxtrot,D,Foxtrot.,1,OMR_2024,TRUE
Q-NAV_COMM-0480,ABC,NAVY,NAV_COMM,Naval Communication,21,N in phonetics = ___.,Neither nor,Navy,November,Number,C,November.,1,OMR_2024,TRUE
Q-NAV_COMM-0481,ABC,NAVY,NAV_COMM,Naval Communication,21,S in phonetics = ___.,Sun,Starboard,Ship,Sierra,D,Sierra.,2,OMR_2024,TRUE
Q-NAV_COMM-0482,ABC,NAVY,NAV_COMM,Naval Communication,21,Semaphore uses ___ flags.,Oscar,Alpha,Bravo,November,A,Oscar flags.,1,OMR_2024,TRUE
Q-NAV_COMM-0483,ABC,NAVY,NAV_COMM,Naval Communication,21,Error sign = ___.,Making T,Making J,Making C,Series of E's,D,Series of E's.,1,OMR_2024,TRUE
Q-NAV_COMM-0484,ABC,NAVY,NAV_COMM,Naval Communication,21,Direction sign = ___.,Series of E's,Making T,Making C,Making J,D,Making J.,2,OMR_2024,TRUE
Q-NAV_COMM-0485,ABC,NAVY,NAV_COMM,Naval Communication,21,Morse code with lights = ___.,Torching,Lighting,Flashing,Dark Code,C,Flashing.,3,OMR_2024,TRUE
Q-NAV_COMM-0486,ABC,NAVY,NAV_COMM,Naval Communication,21,AR prosign = ___ of transmission.,Break,Full Stop,Hyphen,End,D,End of Transmission.,1,OMR_2024,TRUE
Q-NAV_COMM-0487,ABC,NAVY,NAV_COMM,Naval Communication,21,Communication dept has ___ sub-departments.,2,3,4,5,B,3.,2,OMR_2024,TRUE
Q-NAV_COMM-0488,ABC,NAVY,NAV_COMM,Naval Communication,21,Phonetics eliminate ___.,Clutter,Complexity,Ambiguity,Multiple Actions,C,Ambiguity.,1,OMR_2024,TRUE
Q-NAV_COMM-0489,ABC,NAVY,NAV_COMM,Naval Communication,21,Answering sign = ___.,Making J,Series of E's,Making T,Making C,A,Making J.,1,OMR_2024,TRUE
Q-NAV_COMM-0490,ABC,NAVY,NAV_COMM,Naval Communication,21,Semaphore carries out with ___.,One Oscar Flag,Two Oscar Flags,Two Alpha Flags,Morse lights,B,Two Oscar Flags.,2,OMR_2024,TRUE
Q-NAV_COMM-0491,ABC,NAVY,NAV_COMM,Naval Communication,21,MIM in semaphore = ___.,Hyphen,Wait,Comma,Full Stop,C,Comma.,1,OMR_2024,TRUE
Q-NAV_COMM-0492,ABC,NAVY,NAV_COMM,Naval Communication,21,XE prosign indicates ___.,End of Transmission,Break,Slant,Hyphen,C,Slant.,3,OMR_2024,TRUE
Q-NAV_COMM-0493,ABC,NAVY,NAV_COMM,Naval Communication,21,Front sign = ___ flags.,Making J,Series of E's,Both flags crossed in front,Making T,C,Crossing both flags in front.,2,OMR_2024,TRUE
Q-NAV_NAV-0494,ABC,NAVY,NAV_NAV,Navigation,22,1 Nautical Mile = ___ metres.,1653,1750,1852,1000,C,1852 m.,1,OMR_2024,TRUE
Q-NAV_NAV-0495,ABC,NAVY,NAV_NAV,Navigation,22,1 nm/hr = ___ Knot.,1.852,2,1,0.852,C,1 Knot.,1,OMR_2024,TRUE
Q-NAV_NAV-0496,ABC,NAVY,NAV_NAV,Navigation,22,Sextant used to ___.,Measure depth,Measure speed,Sight heavenly bodies,Measure wind,C,Sight celestial bodies.,2,OMR_2024,TRUE
Q-NAV_NAV-0497,ABC,NAVY,NAV_NAV,Navigation,22,RADAR = Radio Detection and ___.,Response,Refraction,Direction,Ranging,D,Ranging.,1,OMR_2024,TRUE
Q-NAV_NAV-0498,ABC,NAVY,NAV_NAV,Navigation,22,Angle from Prime Meridian = ___.,Latitude,Prime Meridian Angle,Longitude,Equator,C,Longitude.,1,OMR_2024,TRUE
Q-NAV_NAV-0499,ABC,NAVY,NAV_NAV,Navigation,22,Gyro NORTH = ___.,Magnetic NORTH,Compass NORTH,Grid NORTH,True NORTH,D,True NORTH.,2,OMR_2024,TRUE
Q-NAV_NAV-0500,ABC,NAVY,NAV_NAV,Navigation,22,Echo Sounder measures ___.,Speed,Depth below keel,Direction,Tide,B,Depth below keel.,3,OMR_2024,TRUE
Q-NAV_NAV-0501,ABC,NAVY,NAV_NAV,Navigation,22,Tide = vertical rise/fall due to ___.,Wind,Pressure,Gravity,Temperature,C,Gravity.,1,OMR_2024,TRUE
Q-NAV_NAV-0502,ABC,NAVY,NAV_NAV,Navigation,22,Spring Tides when earth sun moon are ___.,Right angle,Lined up,Separated,None,B,Aligned/lined up.,2,OMR_2024,TRUE
Q-NAV_NAV-0503,ABC,NAVY,NAV_NAV,Navigation,22,Neap Tides when earth sun moon form ___.,Right angle,Straight line,Circle,None,A,Right angle.,1,OMR_2024,TRUE
Q-NAV_NAV-0504,ABC,NAVY,NAV_NAV,Navigation,22,Beaufort Scale = wave height vs ___.,Depth,Tide,Wind speed,Temperature,C,Wind speed.,1,OMR_2024,TRUE
Q-NAV_NAV-0505,ABC,NAVY,NAV_NAV,Navigation,22,Sea Breeze picks up by about ___ hours.,0700,0800,1000,1200,C,1000h.,2,OMR_2024,TRUE
Q-NAV_NAV-0506,ABC,NAVY,NAV_NAV,Navigation,22,DR position based on ___.,GPS fix,Celestial observation,Course and speed,Radar fix,C,Course steered and speed.,1,OMR_2024,TRUE
Q-NAV_NAV-0507,ABC,NAVY,NAV_NAV,Navigation,22,HAT = Highest ___ Tide.,Annual,Average,Astronomical,Aspirational,C,Astronomical.,3,OMR_2024,TRUE
Q-NAV_NAV-0508,ABC,NAVY,NAV_NAV,Navigation,22,Slack Water = tidal stream at its ___ strength.,Maximum,Average,Weakest,Strongest,C,Weakest.,2,OMR_2024,TRUE
Q-SEAMN-0509,ABC,NAVY,SEAMN,Seamanship,23,Reef Knot joins ___ ropes.,Unequal,Equal,Any,Wet,B,Equal size ropes.,1,OMR_2024,TRUE
Q-SEAMN-0510,ABC,NAVY,SEAMN,Seamanship,23,Shank = part of ___.,Cable,Shackle,Anchor,Block,C,Anchor.,1,OMR_2024,TRUE
Q-SEAMN-0511,ABC,NAVY,SEAMN,Seamanship,23,Anchor = hook attached to ___.,Rope,Shackle,Cable,Block,C,Cable.,2,OMR_2024,TRUE
Q-SEAMN-0512,ABC,NAVY,SEAMN,Seamanship,23,Polyethylene = ___ fiber rope.,Natural,Steel Wire,Manmade,Flexible Steel,C,Manmade fiber.,1,OMR_2024,TRUE
Q-SEAMN-0513,ABC,NAVY,SEAMN,Seamanship,23,Hold Water = oars at right angles with blades ___.,Out of water,In water,Raised,On boat,B,In water.,1,OMR_2024,TRUE
Q-SEAMN-0514,ABC,NAVY,SEAMN,Seamanship,23,Ship Your Oars = stop rowing and ___ oars.,Drop,Pull in,Throw,Raise,B,Pull in oars.,2,OMR_2024,TRUE
Q-SEAMN-0515,ABC,NAVY,SEAMN,Seamanship,23,Hull = entire ___ of boat.,Mast,Keel,Shell body,Deck,C,Shell body.,3,OMR_2024,TRUE
Q-SEAMN-0516,ABC,NAVY,SEAMN,Seamanship,23,Bend = ___ joining of two ropes.,Permanent,Strong,Temporary,Complex,C,Temporary.,1,OMR_2024,TRUE
Q-SEAMN-0517,ABC,NAVY,SEAMN,Seamanship,23,Sisal = ___ fiber rope.,Steel Wire,Natural,Manmade,None,B,Natural fiber.,2,OMR_2024,TRUE
Q-SEAMN-0518,ABC,NAVY,SEAMN,Seamanship,23,Round Turn and Two Half Hitches for ___.,Joining ropes,Securing heavy load,Making loops,Rope ends,B,Heavy loads.,1,OMR_2024,TRUE
Q-SEAMN-0519,ABC,NAVY,SEAMN,Seamanship,23,Give Way Together = order to ___.,Start rowing,Stop rowing,Change direction,Halt,B,Start rowing (not cease).,1,OMR_2024,TRUE
Q-SEAMN-0520,ABC,NAVY,SEAMN,Seamanship,23,Power boats driven by ___.,Oars,Sails,Engines,Wind,C,Engines.,2,OMR_2024,TRUE
Q-SEAMN-0521,ABC,NAVY,SEAMN,Seamanship,23,Splicing = ___ joining of two ropes.,Permanent,Temporary,Quick,Decorative,A,Permanent joining.,1,OMR_2024,TRUE
Q-SEAMN-0522,ABC,NAVY,SEAMN,Seamanship,23,Shackles used to ___ heavy loads.,Carry,Mark,Lift secure and rig,Monitor,C,"Lift, secure and rig.",3,OMR_2024,TRUE
Q-SEAMN-0523,ABC,NAVY,SEAMN,Seamanship,23,Square Knot = ___.,Clove Hitch,Half-Hitch,Reef Knot,Rolling Hitch,C,Reef Knot.,2,OMR_2024,TRUE
Q-FIRE_FLT-0524,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Three principles of firefighting:,Cooling Starving Smothering,Heat Fuel Oxygen,Cooling Burning Starvation,All methods,A,"Cooling, Starving, Smothering.",1,OMR_2024,TRUE
Q-FIRE_FLT-0525,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Class A = ___ fire.,Oil,General,Electrical,Explosive,B,General fire.,1,OMR_2024,TRUE
Q-FIRE_FLT-0526,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Class E = ___ fire.,Oil,Explosive,Electric Equipment,Dry Grass,C,Electric Equipment.,2,OMR_2024,TRUE
Q-FIRE_FLT-0527,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Fire triangle: Fuel Heat and ___.,CO2,Water,Gas,Oxygen,D,Oxygen.,1,OMR_2024,TRUE
Q-FIRE_FLT-0528,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,AFFF extinguisher colour = ___.,Blue,Yellow,Cream,Red,C,Cream.,1,OMR_2024,TRUE
Q-FIRE_FLT-0529,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,CO2 extinguisher for ___ fire.,Metallic,General,Oil,Electrical,D,Electrical fire.,2,OMR_2024,TRUE
Q-FIRE_FLT-0530,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Starving = removing ___ material.,Wet,Cold,Inflammable,Heavy,C,Inflammable material.,3,OMR_2024,TRUE
Q-FIRE_FLT-0531,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Smothering = cutting off ___.,Heat,Air supply,Fuel,Water,B,Air supply.,1,OMR_2024,TRUE
Q-FIRE_FLT-0532,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Ship damage divided into ___ zones.,Five,Four,Six,Three,D,Three zones.,2,OMR_2024,TRUE
Q-FIRE_FLT-0533,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Five classes of fire = ___.,True,False,,,A,True.,1,OMR_2024,TRUE
Q-FIRE_FLT-0534,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Best cooling agent = ___.,Fuel,Inflammable material,Oxygen,Water,D,Water.,1,OMR_2024,TRUE
Q-FIRE_FLT-0535,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Smoking in unauthorized area is a fire ___.,Drill,Training,Hazard,None,C,Hazard.,2,OMR_2024,TRUE
Q-FIRE_FLT-0536,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Search party minimum composition = ___ searchers.,5+2,2+1,4+2,6+3,B,2+1.,1,OMR_2024,TRUE
Q-FIRE_FLT-0537,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,BASSCA = ___ equipment shown.,CNG Cylinder,Underwater Navigation,Diving Suite,Breathing apparatus,D,Breathing apparatus.,3,OMR_2024,TRUE
Q-FIRE_FLT-0538,BC,NAVY,FIRE_FLT,"Fire Fighting, Flooding & Damage Control",24,Duration of 9L AFFF extinguisher = ___ seconds.,50-80,30-60,90-120,60-90,D,60-90 seconds.,2,OMR_2024,TRUE
Q-SHIP_MDL-0539,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Three model types: Solid ___ Sailing.,Static,Working,Floating,Turning,B,Working.,1,OMR_2024,TRUE
Q-SHIP_MDL-0540,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Best wood for ship modelling = ___.,Red cedar,Yellow pine,Hickory,Balsa,D,Balsa.,1,OMR_2024,TRUE
Q-SHIP_MDL-0541,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Hand Saw and Fret Saw = ___ tools.,Boring,Files,Cutting,Plane,C,Cutting tools.,2,OMR_2024,TRUE
Q-SHIP_MDL-0542,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Rasp Rough and Half Round = ___ tools.,Files,Cutting,Boring,Planes,A,Filing tools.,1,OMR_2024,TRUE
Q-SHIP_MDL-0543,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Competitions at RDC and ___.,ATC Camp,Nau Sainik Camp,CATC Camp,BLC,B,Nau Sainik Camp.,1,OMR_2024,TRUE
Q-SHIP_MDL-0544,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Stability criteria: Draught Trim List and ___.,Turning circle,Elegance,Righting moment,Fitting,C,Righting moment.,2,OMR_2024,TRUE
Q-SHIP_MDL-0545,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Gimlet and August = ___ tools.,Measuring,Filing,Boring,Miscellaneous,C,Boring tools.,3,OMR_2024,TRUE
Q-SHIP_MDL-0546,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Bench Vice and Hand Vice = ___.,Boring Tools,Planes,Chisels,Vice and Clamps,D,Vice and Clamps.,1,OMR_2024,TRUE
Q-SHIP_MDL-0547,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Camp models made during ___.,Preparatory camps,Actual competition camps,RDC,All camps,B,Actual competition camps.,2,OMR_2024,TRUE
Q-SHIP_MDL-0548,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Top view plan used for measuring ___.,Height,Length and breadth of superstructure,Volume,Weight,B,Length and breadth of superstructure.,1,OMR_2024,TRUE
Q-SHIP_MDL-0549,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Directorate models made during ___.,VIP visits,Camp,Preparatory camps,RDC,C,Preparatory camps.,1,OMR_2024,TRUE
Q-SHIP_MDL-0550,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Elegance is a ___ criterion.,Performance,Stability,Static,Sailing,C,Static criterion.,2,OMR_2024,TRUE
Q-SHIP_MDL-0551,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Turning Circle is a ___ criterion.,Static,Stability,Performance,Sailing,C,Performance criterion.,1,OMR_2024,TRUE
Q-SHIP_MDL-0552,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Blueprint = drawing supplied with ___ kit.,Aeromodelling,Ship modelling,Boat building,Engineering,B,Ship modelling kit.,3,OMR_2024,TRUE
Q-SHIP_MDL-0553,BC,NAVY,SHIP_MDL,Ship & Boat Modelling,25,Ship models help ___ estimate vessel size.,Biologists,Scientists,Anthropologists,Archaeologists,D,Archaeologists.,2,OMR_2024,TRUE
Q-SWIM-0554,BC,NAVY,SWIM,Swimming,26,NCC swimming test: swim ___ metres.,25,30,50,40,C,50 metres.,1,OMR_2024,TRUE
Q-SWIM-0555,BC,NAVY,SWIM,Swimming,26,NCC swimming test: float ___ minutes.,Five,Two,Three,Ten,C,3 minutes.,1,OMR_2024,TRUE
Q-SWIM-0556,BC,NAVY,SWIM,Swimming,26,Butterfly stroke uses ___ kick.,Frog,Dog,Dolphin,Fish,C,Dolphin kick.,2,OMR_2024,TRUE
Q-SWIM-0557,BC,NAVY,SWIM,Swimming,26,Breast Stroke does not rotate ___.,Legs,Torso,Trunk,Eyes,A,Torso.,1,OMR_2024,TRUE
Q-SWIM-0558,BC,NAVY,SWIM,Swimming,26,Back Stroke chest faces ___.,Down,Side,Sky,Any,C,Sky.,1,OMR_2024,TRUE
Q-SWIM-0559,BC,NAVY,SWIM,Swimming,26,Exhalation done ___ in swimming.,Above water,Underwater,Either,None,B,Underwater.,2,OMR_2024,TRUE
Q-SWIM-0560,BC,NAVY,SWIM,Swimming,26,Never dive in ___ end of pool.,Deep,North South,East West,Shallow,D,Shallow end.,3,OMR_2024,TRUE
Q-SWIM-0561,BC,NAVY,SWIM,Swimming,26,Drag Suit builds ___.,Streamlining,Endurance,Speed,Technique,B,Endurance.,1,OMR_2024,TRUE
Q-SWIM-0562,BC,NAVY,SWIM,Swimming,26,Front Crawl: one arm forward other ___.,Flutter kicks,Cycles back through water,Dolphin move,Frog kick,B,Cycles back.,2,OMR_2024,TRUE
Q-SWIM-0563,BC,NAVY,SWIM,Swimming,26,Dog Paddle nose and mouth ___.,Always submerged,Mostly submerged,Often above water,Always above water,C,Often above water.,1,OMR_2024,TRUE
Q-SWIM-0564,BC,NAVY,SWIM,Swimming,26,Side Stroke is a type of swimming style.,False,True,,,B,True.,1,OMR_2024,TRUE
